"OrderID","OrderDate","ShipDate","CustomerName","Region","Segment","Category","SubCategory","TotalSales","TotalProfit","TotalQuantity","ProfitMargin","AvgDiscount"
"CA-2016-156265","4/25/1984","4/25/1986","Barry Französisch","Central","Corporate","Office Supplies","Binders","12.544","4.704","2","0.375","0.2"
"CA-2016-156265","4/25/1984","4/25/1986","Barry Französisch","Central","Corporate","Technology","Phones","333.576","33.3576","3","0.1","0.2"
"CA-2016-156300","4/27/1933","4/27/1937","Troy Blackwell","Central","Consumer","Furniture","Chairs","754.45","60.356","5","0.08","0"
"CA-2016-156503","4/26/1957","4/26/1963","Nathan Cano","South","Consumer","Furniture","Chairs","102.592","10.2592","1","0.1","0.2"
"CA-2016-156503","4/26/1957","4/26/1963","Nathan Cano","South","Consumer","Office Supplies","Envelopes","35.008","13.128","4","0.375","0.2"
"CA-2016-156503","4/26/1957","4/26/1963","Nathan Cano","South","Consumer","Office Supplies","Paper","132.176","48.403200000000005","4","0.366","0.2"
"CA-2016-156503","4/26/1957","4/26/1963","Nathan Cano","South","Consumer","Office Supplies","Supplies","12.768","1.4364","2","0.112","0.2"
"CA-2016-156503","4/26/1957","4/26/1963","Nathan Cano","South","Consumer","Technology","Accessories","22.704","5.9598","1","0.263","0.2"
"CA-2016-156573","4/25/2019","4/25/2023","Raymond Buch","East","Consumer","Furniture","Furnishings","44.76","14.547","3","0.325","0.2"
"CA-2016-156573","4/25/2019","4/25/2023","Raymond Buch","East","Consumer","Office Supplies","Art","4.448","0.3336","2","0.075","0.2"
"CA-2016-156573","4/25/2019","4/25/2023","Raymond Buch","East","Consumer","Office Supplies","Binders","11.277","-8.6457","3","-0.767","0.7"
"CA-2016-156685","4/25/1959","4/25/1961","Scot Coram","Central","Corporate","Office Supplies","Art","47.616","3.5712","3","0.075","0.2"
"CA-2016-156685","4/25/1959","4/25/1961","Scot Coram","Central","Corporate","Technology","Phones","863.64","107.955","9","0.125","0.2"
"CA-2016-156748","4/27/2004","4/27/2010","Bruce Stewart","West","Consumer","Furniture","Chairs","389.97","35.0973","3","0.09","0"
"CA-2016-156748","4/27/2004","4/27/2010","Bruce Stewart","West","Consumer","Office Supplies","Paper","47.12","23.0096","6","0.488","0"
"CA-2016-156748","4/27/2004","4/27/2010","Bruce Stewart","West","Consumer","Office Supplies","Storage","496.86","24.843","7","0.05","0"
"CA-2016-156811","4/26/1970","4/26/1976","Bart Pistole","Central","Corporate","Office Supplies","Appliances","43.92","11.8584","4","0.27","0"
"CA-2016-156811","4/26/1970","4/26/1976","Bart Pistole","Central","Corporate","Office Supplies","Binders","25.032","7.8225","3","0.313","0.2"
"CA-2016-157000","4/25/1967","4/25/1973","Alice McCarthy","Central","Corporate","Office Supplies","Paper","20.016","6.255","3","0.313","0.2"
"CA-2016-157000","4/25/1967","4/25/1973","Alice McCarthy","Central","Corporate","Office Supplies","Storage","37.224","3.7224","3","0.1","0.2"
"CA-2016-157161","4/25/1967","4/25/1971","Jonathan Doherty","East","Corporate","Office Supplies","Art","22.32","5.58","3","0.25","0"
"CA-2016-157161","4/25/1967","4/25/1971","Jonathan Doherty","East","Corporate","Office Supplies","Binders","30.560000000000002","14.2514","7","0.466","0"
"CA-2016-157161","4/25/1967","4/25/1971","Jonathan Doherty","East","Corporate","Office Supplies","Envelopes","10.2","4.794","5","0.47","0"
"CA-2016-157161","4/25/1967","4/25/1971","Jonathan Doherty","East","Corporate","Office Supplies","Paper","60.12","28.8576","9","0.48","0"
"CA-2016-157161","4/25/1967","4/25/1971","Jonathan Doherty","East","Corporate","Technology","Accessories","75.98","18.2352","2","0.24","0"
"CA-2016-157217","4/25/1970","4/25/1972","Tracy Collins","South","Home Office","Technology","Accessories","389.97","132.5898","3","0.34","0"
"CA-2016-157217","4/25/1970","4/25/1972","Tracy Collins","South","Home Office","Technology","Phones","35.984","4.498","2","0.125","0.2"
"CA-2016-157245","4/25/2009","4/25/2014","Laurel Elliston","West","Consumer","Furniture","Chairs","641.96","179.7488","2","0.28","0"
"CA-2016-157259","4/27/2028","4/27/1932","Jessica Myrick","East","Consumer","Furniture","Furnishings","799.56","207.8856","9","0.26","0"
"CA-2016-157266","4/25/2016","4/25/2022","Toby Braunhardt","East","Consumer","Furniture","Furnishings","41.37","17.3754","3","0.42","0"
"CA-2016-157266","4/25/2016","4/25/2022","Toby Braunhardt","East","Consumer","Office Supplies","Binders","9.64","4.4344","2","0.46","0"
"CA-2016-157266","4/25/2016","4/25/2022","Toby Braunhardt","East","Consumer","Office Supplies","Paper","32.14","15.173200000000001","5","0.472","0"
"CA-2016-157280","4/26/1979","4/26/1981","Liz Willingham","East","Consumer","Furniture","Furnishings","1030.76","146.9096","7","0.143","0"
"CA-2016-157280","4/26/1979","4/26/1981","Liz Willingham","East","Consumer","Technology","Accessories","89.97","18.8937","3","0.21","0"
"CA-2016-157336","4/27/2005","4/27/2009","Shirley Jackson","Central","Consumer","Furniture","Chairs","751.92","150.384","4","0.2","0"
"CA-2016-157336","4/27/2005","4/27/2009","Shirley Jackson","Central","Consumer","Office Supplies","Binders","88.08","40.5168","6","0.46","0"
"CA-2016-157364","4/26/1993","4/26/1995","Liz Thompson","West","Consumer","Office Supplies","Art","18.48","6.006","2","0.325","0.2"
"CA-2016-157511","4/26/1931","4/26/1933","Seth Vernon","East","Consumer","Furniture","Chairs","99.372","-7.098","2","-0.071","0.3"
"CA-2016-157511","4/26/1931","4/26/1933","Seth Vernon","East","Consumer","Furniture","Furnishings","5.352","1.6056","3","0.3","0.2"
"CA-2016-157511","4/26/1931","4/26/1933","Seth Vernon","East","Consumer","Office Supplies","Art","2.672","0.3674","1","0.137","0.2"
"CA-2016-157588","4/25/1965","4/25/1970","Anemone Ratner","South","Consumer","Furniture","Furnishings","51.75","15.525","1","0.3","0"
"CA-2016-157588","4/25/1965","4/25/1970","Anemone Ratner","South","Consumer","Office Supplies","Binders","36.4","17.108","5","0.47","0"
"CA-2016-157686","4/26/1944","4/26/1945","Brian DeCherney","West","Consumer","Furniture","Chairs","194.848","12.178","4","0.063","0.2"
"CA-2016-157707","4/26/1953","4/26/1955","Corey Catlett","East","Corporate","Furniture","Bookcases","90.882","-190.8522","3","-2.1","0.7"
"CA-2016-157707","4/26/1953","4/26/1955","Corey Catlett","East","Corporate","Furniture","Chairs","120.784","13.5882","1","0.113","0.2"
"CA-2016-157707","4/26/1953","4/26/1955","Corey Catlett","East","Corporate","Technology","Phones","15.992","-2.9985","1","-0.187","0.2"
"CA-2016-157714","4/26/1939","4/26/1944","Charles Sheldon","South","Corporate","Office Supplies","Paper","9.99","4.4955","1","0.45","0"
"CA-2016-157742","4/27/1933","4/27/1935","Ken Lonsdale","Central","Consumer","Office Supplies","Envelopes","27.792","10.422","3","0.375","0.2"
"CA-2016-157749","4/25/2025","4/25/1930","Ken Lonsdale","Central","Consumer","Furniture","Furnishings","435.41200000000003","-364.23400000000004","11","-0.837","0.6"
"CA-2016-157749","4/25/2025","4/25/1930","Ken Lonsdale","Central","Consumer","Furniture","Tables","177.225","-120.513","5","-0.68","0.5"
"CA-2016-157749","4/25/2025","4/25/1930","Ken Lonsdale","Central","Consumer","Office Supplies","Art","7.408","1.2038","2","0.162","0.2"
"CA-2016-157749","4/25/2025","4/25/1930","Ken Lonsdale","Central","Consumer","Office Supplies","Paper","25.92","9.396","5","0.362","0.2"
"CA-2016-157749","4/25/2025","4/25/1930","Ken Lonsdale","Central","Consumer","Technology","Phones","31.984","11.1944","2","0.35","0.2"
"CA-2016-157763","4/25/1969","4/25/1974","Katharine Harms","South","Corporate","Furniture","Chairs","140.81","39.4268","1","0.28","0"
"CA-2016-157791","4/27/2027","4/27/1932","Carol Adams","South","Corporate","Technology","Copiers","1999.96","899.982","4","0.45","0"
"CA-2016-157868","4/27/2027","4/27/1933","Matt Collister","East","Corporate","Office Supplies","Fasteners","24.85","11.6795","7","0.47","0"
"CA-2016-158001","4/26/2005","4/26/2009","Jennifer Patt","East","Corporate","Office Supplies","Appliances","1040.8","281.016","5","0.27","0"
"CA-2016-158001","4/26/2005","4/26/2009","Jennifer Patt","East","Corporate","Office Supplies","Art","50.64","16.6548","11","0.329","0"
"CA-2016-158043","4/24/2000","4/24/2004","Jason Klamczynski","Central","Corporate","Office Supplies","Envelopes","23.36","11.68","2","0.5","0"
"CA-2016-158099","4/26/2016","4/26/2018","Paul Knutson","East","Home Office","Office Supplies","Binders","1141.47","-760.98","5","-0.667","0.7"
"CA-2016-158099","4/26/2016","4/26/2018","Paul Knutson","East","Home Office","Technology","Phones","280.782","-46.797","3","-0.167","0.4"
"CA-2016-158155","4/24/1992","4/24/1996","Edward Hooks","East","Corporate","Furniture","Furnishings","227.26","87.7522","7","0.386","0"
"CA-2016-158155","4/24/1992","4/24/1996","Edward Hooks","East","Corporate","Office Supplies","Binders","90.48","33.93","3","0.375","0.2"
"CA-2016-158155","4/24/1992","4/24/1996","Edward Hooks","East","Corporate","Office Supplies","Paper","13.08","6.0168","2","0.46","0"
"CA-2016-158211","4/23/1973","4/23/1977","Ben Peterman","West","Corporate","Office Supplies","Art","4.672","0.584","1","0.125","0.2"
"CA-2016-158211","4/23/1973","4/23/1977","Ben Peterman","West","Corporate","Office Supplies","Binders","104.58","-80.178","6","-0.767","0.7"
"CA-2016-158260","4/26/1978","4/26/1982","Cindy Chapman","East","Consumer","Technology","Machines","686.4","77.22","2","0.113","0.2"
"CA-2016-158302","4/27/2012","4/27/2016","Julia Barnett","South","Home Office","Office Supplies","Paper","10.584","3.4398","3","0.325","0.2"
"CA-2016-158358","4/24/1933","4/24/1937","Eleni McCrary","West","Corporate","Technology","Accessories","159.98","57.5928","2","0.36","0"
"CA-2016-158435","4/25/2007","4/25/2008","Arthur Gainer","West","Consumer","Furniture","Furnishings","173.24","17.324","4","0.1","0"
"CA-2016-158435","4/25/2007","4/25/2008","Arthur Gainer","West","Consumer","Office Supplies","Labels","14.62","6.8714","2","0.47","0"
"CA-2016-158435","4/25/2007","4/25/2008","Arthur Gainer","West","Consumer","Office Supplies","Supplies","65.17","18.8993","7","0.29","0"
"CA-2016-158547","4/25/2020","4/25/2025","Justin MacKendrick","West","Consumer","Office Supplies","Appliances","123.92","9.294","5","0.075","0.2"
"CA-2016-158568","4/26/2011","4/26/2015","Rick Bensley","Central","Home Office","Office Supplies","Binders","1.788","-3.0396","3","-1.7","0.8"
"CA-2016-158568","4/26/2011","4/26/2015","Rick Bensley","Central","Home Office","Office Supplies","Paper","64.624","22.6184","7","0.35","0.2"
"CA-2016-158568","4/26/2011","4/26/2015","Rick Bensley","Central","Home Office","Technology","Accessories","95.976","-10.7973","3","-0.113","0.2"
"CA-2016-158575","4/26/1992","4/26/1998","Sean Braxton","Central","Corporate","Office Supplies","Appliances","103.968","16.8948","6","0.163","0.2"
"CA-2016-158610","4/26/1932","4/26/1935","Clytie Kelty","East","Consumer","Office Supplies","Storage","69.52","17.38","2","0.25","0"
"CA-2016-158617","4/26/1935","4/26/1941","Anna Chung","Central","Consumer","Office Supplies","Paper","35.88","16.146","6","0.45","0"
"CA-2016-158694","4/26/1984","4/26/1987","Arianne Irving","East","Consumer","Furniture","Furnishings","467.46","191.6586","9","0.41","0"
"CA-2016-158694","4/26/1984","4/26/1987","Arianne Irving","East","Consumer","Office Supplies","Appliances","129.92","38.976","4","0.3","0"
"CA-2016-158694","4/26/1984","4/26/1987","Arianne Irving","East","Consumer","Office Supplies","Art","14.7","3.969","5","0.27","0"
"CA-2016-158694","4/26/1984","4/26/1987","Arianne Irving","East","Consumer","Office Supplies","Binders","5.184","1.8144","3","0.35","0.2"
"CA-2016-158694","4/26/1984","4/26/1987","Arianne Irving","East","Consumer","Office Supplies","Paper","129.10999999999999","61.3588","8","0.475","0"
"CA-2016-158694","4/26/1984","4/26/1987","Arianne Irving","East","Consumer","Office Supplies","Storage","720.76","187.3976","4","0.26","0"
"CA-2016-158778","4/26/2018","4/26/2022","Dean Braden","Central","Consumer","Furniture","Chairs","958.5169999999999","-82.7147","5","-0.086","0.3"
"CA-2016-158778","4/26/2018","4/26/2022","Dean Braden","Central","Consumer","Furniture","Furnishings","58.248","11.6496","9","0.2","0.2"
"CA-2016-158778","4/26/2018","4/26/2022","Dean Braden","Central","Consumer","Office Supplies","Art","7.872","0.5904","3","0.075","0.2"
"CA-2016-158806","4/23/1976","4/23/1980","Neoma Murray","West","Consumer","Furniture","Furnishings","23.076","-10.9611","3","-0.475","0.6"
"CA-2016-158806","4/23/1976","4/23/1980","Neoma Murray","West","Consumer","Office Supplies","Paper","25.92","9.072","5","0.35","0.2"
"CA-2016-158834","4/24/1942","4/24/1945","Tamara Willingham","West","Home Office","Office Supplies","Appliances","157.92","17.766","5","0.113","0.2"
"CA-2016-158834","4/24/1942","4/24/1945","Tamara Willingham","West","Home Office","Technology","Phones","203.184","15.2388","2","0.075","0.2"
"CA-2016-158841","4/24/2002","4/24/2004","Sanjit Engle","East","Consumer","Furniture","Furnishings","18.69","7.1022","7","0.38","0"
"CA-2016-158841","4/24/2002","4/24/2004","Sanjit Engle","East","Consumer","Office Supplies","Binders","36.4","18.2","8","0.5","0"
"CA-2016-158841","4/24/2002","4/24/2004","Sanjit Engle","East","Consumer","Technology","Machines","8749.95","2799.984","5","0.32","0"
"CA-2016-158869","4/25/1988","4/25/1989","Anna Häberlin","East","Corporate","Office Supplies","Paper","70.88","33.3136","2","0.47","0"
"CA-2016-158925","4/26/1967","4/26/1971","Jennifer Patt","East","Corporate","Office Supplies","Paper","15.552","5.4432","3","0.35","0.2"
"CA-2016-159009","4/26/1936","4/26/1940","Dave Poirier","West","Corporate","Furniture","Chairs","184.752","-20.7846","3","-0.113","0.2"
"CA-2016-159009","4/26/1936","4/26/1940","Dave Poirier","West","Corporate","Office Supplies","Binders","13.216","4.4604","4","0.338","0.2"
"CA-2016-159016","4/24/1939","4/24/1940","Karen Ferguson","West","Home Office","Office Supplies","Paper","14.9","7.152","5","0.48","0"
"CA-2016-159016","4/24/1939","4/24/1940","Karen Ferguson","West","Home Office","Technology","Phones","4158.912","363.9048","8","0.087","0.2"
"CA-2016-159023","4/26/1977","4/26/1979","Natalie Webber","West","Consumer","Office Supplies","Binders","4.158","-3.465","7","-0.833","0.7"
"CA-2016-159023","4/26/1977","4/26/1979","Natalie Webber","West","Consumer","Technology","Machines","179.991","-251.9874","3","-1.4","0.7"
"CA-2016-159142","4/24/1964","4/24/1965","Maria Etezadi","South","Home Office","Office Supplies","Paper","27.81","13.0707","3","0.47","0"
"CA-2016-159142","4/24/1964","4/24/1965","Maria Etezadi","South","Home Office","Technology","Phones","149.97","5.9988","3","0.04","0"
"CA-2016-159212","4/26/1975","4/26/1979","Katherine Murray","South","Home Office","Office Supplies","Envelopes","251.79","118.3413","3","0.47","0"
"CA-2016-159212","4/26/1975","4/26/1979","Katherine Murray","South","Home Office","Technology","Phones","21.8","6.104","2","0.28","0"
"CA-2016-159345","4/25/1938","4/25/1943","Ivan Gibson","West","Consumer","Office Supplies","Paper","111.96","54.8604","2","0.49","0"
"CA-2016-159373","4/24/1942","4/24/1947","Liz Thompson","West","Consumer","Furniture","Tables","557.585","0","5","0","0.3"
"CA-2016-159373","4/24/1942","4/24/1947","Liz Thompson","West","Consumer","Office Supplies","Binders","1.272","-2.1624","2","-1.7","0.8"
"CA-2016-159373","4/24/1942","4/24/1947","Liz Thompson","West","Consumer","Office Supplies","Paper","70.08","24.528","5","0.35","0.2"
"CA-2016-159639","4/27/2001","4/27/2006","Pamela Coakley","West","Corporate","Furniture","Furnishings","31.56","10.4148","3","0.33","0"
"CA-2016-159653","4/25/2012","4/25/2012","Jeremy Farry","West","Consumer","Office Supplies","Labels","14.73","7.2177","3","0.49","0"
"CA-2016-159695","4/24/1965","4/24/1970","Gary Mitchum","Central","Home Office","Office Supplies","Storage","158.368","13.8572","7","0.088","0.2"
"CA-2016-159730","4/26/1930","4/26/1934","Sanjit Jacobs","East","Home Office","Furniture","Chairs","113.888","9.9652","2","0.087","0.2"
"CA-2016-159730","4/26/1930","4/26/1934","Sanjit Jacobs","East","Home Office","Technology","Phones","105.584","7.9188","2","0.075","0.2"
"CA-2016-159737","4/26/2016","4/26/2022","Carlos Soltero","Central","Consumer","Office Supplies","Binders","8.808","-14.9736","3","-1.7","0.8"
"CA-2016-159765","4/24/1999","4/25/2002","Thea Hendricks","West","Consumer","Office Supplies","Art","27.86","9.1938","7","0.33","0"
"CA-2016-159891","4/24/2000","4/24/2006","Ben Ferrer","West","Home Office","Office Supplies","Binders","1270.99","635.495","1","0.5","0"
"CA-2016-159891","4/24/2000","4/24/2006","Ben Ferrer","West","Home Office","Office Supplies","Envelopes","125.36","58.9192","8","0.47","0"
"CA-2016-159912","4/26/2011","4/26/2016","George Bell","East","Corporate","Furniture","Bookcases","163.88","-81.94","4","-0.5","0.5"
"CA-2016-159912","4/26/2011","4/26/2016","George Bell","East","Corporate","Furniture","Tables","241.92","-56.448","4","-0.233","0.4"
"CA-2016-159912","4/26/2011","4/26/2016","George Bell","East","Corporate","Office Supplies","Binders","3.486","-2.7888","2","-0.8","0.7"
"CA-2016-159912","4/26/2011","4/26/2016","George Bell","East","Corporate","Office Supplies","Fasteners","10.584","-2.3814","7","-0.225","0.2"
"CA-2016-159940","4/25/1958","4/25/1962","Barry Französisch","Central","Corporate","Furniture","Chairs","253.372","-14.4784","2","-0.057","0.3"
"CA-2016-159940","4/25/1958","4/25/1962","Barry Französisch","Central","Corporate","Furniture","Furnishings","60.288","-27.1296","8","-0.45","0.6"
"CA-2016-159940","4/25/1958","4/25/1962","Barry Französisch","Central","Corporate","Office Supplies","Fasteners","2.632","0.8225","1","0.313","0.2"
"CA-2016-159940","4/25/1958","4/25/1962","Barry Französisch","Central","Corporate","Office Supplies","Paper","23.688","7.6986","9","0.325","0.2"
"CA-2016-159989","4/27/2013","4/27/2017","Emily Burns","West","Consumer","Technology","Phones","40.68","-9.153","3","-0.225","0.2"
"CA-2016-160108","4/27/2012","4/27/2016","Arthur Gainer","West","Consumer","Furniture","Bookcases","405.86","32.4688","7","0.08","0"
"CA-2016-160108","4/27/2012","4/27/2016","Arthur Gainer","West","Consumer","Furniture","Chairs","680.01","176.8026","3","0.26","0"
"CA-2016-160129","4/26/1997","4/26/1997","Luke Schmidt","Central","Corporate","Furniture","Furnishings","84.81599999999999","16.279600000000002","9","0.192","0.2"
"CA-2016-160129","4/26/1997","4/26/1997","Luke Schmidt","Central","Corporate","Office Supplies","Fasteners","15.8","2.37","5","0.15","0.2"
"CA-2016-160136","4/26/1977","4/26/1983","Patrick Jones","South","Corporate","Office Supplies","Paper","9.248","3.3524","2","0.362","0.2"
"CA-2016-160220","4/26/1963","4/26/1969","Joy Smith","Central","Consumer","Office Supplies","Storage","20.86","1.4602","7","0.07","0"
"CA-2016-160220","4/26/1963","4/26/1969","Joy Smith","Central","Consumer","Technology","Phones","317.68","87.03059999999999","8","0.274","0"
"CA-2016-160234","4/25/1947","4/25/1954","Phillip Flathmann","West","Consumer","Technology","Phones","135.95","39.4255","1","0.29","0"
"CA-2016-160241","4/27/2003","4/27/2008","Daniel Raglin","East","Home Office","Furniture","Furnishings","242.176","-302.72","4","-1.25","0.6"
"CA-2016-160304","4/23/1971","4/23/1976","Brendan Murry","East","Corporate","Furniture","Bookcases","173.94","38.2668","3","0.22","0"
"CA-2016-160304","4/23/1971","4/23/1976","Brendan Murry","East","Corporate","Technology","Phones","231.98","67.2742","2","0.29","0"
"CA-2016-160479","4/26/2028","4/26/1933","Angele Hood","Central","Consumer","Office Supplies","Art","35.4","13.452","5","0.38","0"
"CA-2016-160486","4/27/1934","4/27/1939","Evan Henry","South","Consumer","Office Supplies","Paper","72.224","25.2784","4","0.35","0.2"
"CA-2016-160500","4/24/1995","4/24/1998","Darrin Martin","West","Consumer","Furniture","Tables","298.776","7.4694","3","0.025","0.2"
"CA-2016-160500","4/24/1995","4/24/1998","Darrin Martin","West","Consumer","Office Supplies","Binders","6.72","2.352","5","0.35","0.2"
"CA-2016-160535","4/26/1999","4/27/2004","Barry Pond","East","Corporate","Office Supplies","Storage","563.4","67.608","4","0.12","0"
"CA-2016-160535","4/26/1999","4/27/2004","Barry Pond","East","Corporate","Technology","Machines","319.92","118.3704","8","0.37","0"
"CA-2016-160598","4/26/2008","4/26/2010","Stuart Van","Central","Corporate","Office Supplies","Paper","31.008","11.2404","1","0.362","0.2"
"CA-2016-160717","4/25/2027","4/25/1932","Maria Etezadi","South","Home Office","Technology","Accessories","26.96","3.7744","2","0.14","0"
"CA-2016-160717","4/25/2027","4/25/1932","Maria Etezadi","South","Home Office","Technology","Phones","3501.528","387.9846","12","0.111","0.2"
"CA-2016-160745","4/27/2015","4/27/2020","Anthony Rawles","West","Corporate","Furniture","Furnishings","14.8","6.068","4","0.41","0"
"CA-2016-160745","4/27/2015","4/27/2020","Anthony Rawles","West","Corporate","Technology","Accessories","316","31.6","4","0.1","0"
"CA-2016-160745","4/27/2015","4/27/2020","Anthony Rawles","West","Corporate","Technology","Phones","302.376","22.6782","3","0.075","0.2"
"CA-2016-160815","4/26/2018","4/26/2019","Toby Ritter","East","Consumer","Technology","Phones","278.4","80.736","3","0.29","0"
"CA-2016-160941","4/25/1972","4/25/1977","Damala Kotsonis","West","Corporate","Office Supplies","Envelopes","419.9","197.353","5","0.47","0"
"CA-2016-160941","4/25/1972","4/25/1977","Damala Kotsonis","West","Corporate","Office Supplies","Labels","3.15","1.512","1","0.48","0"
"CA-2016-161025","4/27/2007","4/27/2013","Gary McGarr","West","Consumer","Office Supplies","Storage","772.68","108.1752","4","0.14","0"
"CA-2016-161095","4/25/1949","4/25/1949","Chris Selesnick","South","Corporate","Office Supplies","Binders","41.32","14.5589","5","0.352","0.2"
"CA-2016-161158","4/24/1999","4/25/2003","Paul Stevenson","Central","Home Office","Office Supplies","Art","8","3.44","5","0.43","0"
"CA-2016-161207","4/26/2011","4/26/2016","Adam Bellavance","East","Home Office","Office Supplies","Supplies","27.93","8.0997","3","0.29","0"
"CA-2016-161361","4/24/1955","4/24/1957","Mark Van Huff","South","Consumer","Office Supplies","Binders","17.04","5.538","3","0.325","0.2"
"CA-2016-161361","4/24/1955","4/24/1957","Mark Van Huff","South","Consumer","Office Supplies","Paper","17.64","8.6436","3","0.49","0"
"CA-2016-161389","4/27/2009","4/27/2014","Irene Maddox","West","Consumer","Office Supplies","Binders","407.976","132.5922","3","0.325","0.2"
"CA-2016-161473","4/24/1961","4/24/1965","Thomas Boland","Central","Corporate","Office Supplies","Binders","14.352","4.6644","3","0.325","0.2"
"CA-2016-161473","4/24/1961","4/24/1965","Thomas Boland","Central","Corporate","Office Supplies","Labels","20.7","9.936","2","0.48","0"
"CA-2016-161473","4/24/1961","4/24/1965","Thomas Boland","Central","Corporate","Office Supplies","Supplies","10.95","3.285","3","0.3","0"
"CA-2016-161543","4/25/2000","4/25/2006","Roger Demir","South","Consumer","Office Supplies","Paper","11.96","5.8604","2","0.49","0"
"CA-2016-161662","4/24/2007","4/24/2009","Bobby Elias","East","Consumer","Office Supplies","Paper","30.352","10.6232","2","0.35","0.2"
"CA-2016-161669","4/26/1981","4/26/1983","Eudokia Martin","West","Corporate","Office Supplies","Binders","64.416","20.4672","8","0.318","0.2"
"CA-2016-161669","4/26/1981","4/26/1983","Eudokia Martin","West","Corporate","Office Supplies","Labels","14.62","6.8714","2","0.47","0"
"CA-2016-161669","4/26/1981","4/26/1983","Eudokia Martin","West","Corporate","Office Supplies","Supplies","11.36","3.2944","2","0.29","0"
"CA-2016-161676","4/25/1969","4/25/1974","Jennifer Patt","East","Corporate","Office Supplies","Supplies","33.8","4.225","5","0.125","0.2"
"CA-2016-161746","4/26/1964","4/26/1970","Carlos Soltero","Central","Consumer","Furniture","Chairs","242.136","12.1068","3","0.05","0.2"
"CA-2016-161746","4/26/1964","4/26/1970","Carlos Soltero","Central","Consumer","Furniture","Furnishings","19.96","5.5888","2","0.28","0"
"CA-2016-161746","4/26/1964","4/26/1970","Carlos Soltero","Central","Consumer","Office Supplies","Art","12.39","5.6994","3","0.46","0"
"CA-2016-161746","4/26/1964","4/26/1970","Carlos Soltero","Central","Consumer","Office Supplies","Storage","340.92","3.4092","3","0.01","0"
"CA-2016-161781","4/26/1942","4/26/1943","Chad Cunningham","Central","Home Office","Office Supplies","Art","40.88","10.6288","7","0.26","0"
"CA-2016-161816","4/24/1988","4/24/1991","Nona Balk","Central","Corporate","Office Supplies","Labels","15.712","5.6956","4","0.362","0.2"
"CA-2016-161816","4/24/1988","4/24/1991","Nona Balk","Central","Corporate","Technology","Phones","369.576","41.5773","3","0.113","0.2"
"CA-2016-161907","4/24/1965","4/24/1969","Justin Hirsh","West","Consumer","Office Supplies","Supplies","769.184","-163.4516","4","-0.213","0.2"
"CA-2016-161907","4/24/1965","4/24/1969","Justin Hirsh","West","Consumer","Technology","Phones","118.782","-27.7158","3","-0.233","0.4"
"CA-2016-161928","4/25/1948","4/25/1950","Anna Chung","Central","Consumer","Technology","Phones","201.584","12.599","2","0.063","0.2"
"CA-2016-162082","4/24/1943","4/24/1946","John Stevenson","West","Consumer","Furniture","Bookcases","241.332","-14.196","5","-0.059","0.32"
"CA-2016-162082","4/24/1943","4/24/1946","John Stevenson","West","Consumer","Office Supplies","Art","145.544","16.3737","7","0.112","0.2"
"CA-2016-162082","4/24/1943","4/24/1946","John Stevenson","West","Consumer","Office Supplies","Paper","5.184","1.8792","1","0.362","0.2"
"CA-2016-162110","4/25/1969","4/25/1973","Nora Paige","Central","Consumer","Technology","Phones","55.992","3.4995","1","0.063","0.2"
"CA-2016-162138","4/24/1983","4/24/1987","Grace Kelly","West","Corporate","Office Supplies","Binders","251.52","81.744","6","0.325","0.2"
"CA-2016-162138","4/24/1983","4/24/1987","Grace Kelly","West","Corporate","Technology","Accessories","99.99","34.9965","1","0.35","0"
"CA-2016-162159","4/26/2029","4/26/1931","Corey Roper","East","Home Office","Furniture","Chairs","121.78","30.445","2","0.25","0"
"CA-2016-162187","4/27/2015","4/27/2015","Noel Staavos","Central","Corporate","Furniture","Chairs","458.43","-137.529","5","-0.3","0.3"
"CA-2016-162187","4/27/2015","4/27/2015","Noel Staavos","Central","Corporate","Furniture","Tables","328.59","-147.8655","3","-0.45","0.4"
"CA-2016-162187","4/27/2015","4/27/2015","Noel Staavos","Central","Corporate","Office Supplies","Appliances","387.136","24.196","4","0.063","0.2"
"CA-2016-162187","4/27/2015","4/27/2015","Noel Staavos","Central","Corporate","Office Supplies","Storage","64.96","-4.06","5","-0.063","0.2"
"CA-2016-162187","4/27/2015","4/27/2015","Noel Staavos","Central","Corporate","Office Supplies","Supplies","13.52","1.69","2","0.125","0.2"
"CA-2016-162222","4/24/1963","4/24/1963","Steven Roelle","East","Home Office","Office Supplies","Paper","10.272","3.21","3","0.313","0.2"
"CA-2016-162236","4/26/1978","4/26/1980","Elpida Rittenbach","Central","Corporate","Furniture","Tables","876.3","-292.1","10","-0.333","0.4"
"CA-2016-162236","4/26/1978","4/26/1980","Elpida Rittenbach","Central","Corporate","Office Supplies","Storage","45.248","3.9592","2","0.088","0.2"
"CA-2016-162236","4/26/1978","4/26/1980","Elpida Rittenbach","Central","Corporate","Office Supplies","Supplies","185.376","-34.758","2","-0.188","0.2"
"CA-2016-162313","4/27/2001","4/27/2004","Victoria Brennan","South","Corporate","Office Supplies","Appliances","167.292","29.7408","6","0.178","0.1"
"CA-2016-162348","4/26/1984","4/26/1989","Ben Ferrer","West","Home Office","Furniture","Furnishings","9.98","2.7944","1","0.28","0"
"CA-2016-162355","4/25/1951","4/25/1953","Philip Fox","Central","Consumer","Furniture","Bookcases","1266.86","291.3778","7","0.23","0"
