OrderID,OrderDate,ShipDate,CustomerName,Region,Segment,Category,SubCategory,TotalSales,TotalProfit,TotalQuantity,ProfitMargin,AvgDiscount
CA-2016-149685,1951-04-26,1958-04-26,Peter McVee,Central,Home Office,Office Supplies,Labels,60.144,20.2986,6,0.338,0.2
CA-2016-149762,2007-04-27,2011-04-27,Roger Demir,South,Consumer,Furniture,Bookcases,205.666,-12.098,2,-0.059,0.15
CA-2016-149762,2007-04-27,2011-04-27,Roger Demir,South,Consumer,Furniture,Tables,268.704,6.7176,3,0.025,0.2
CA-2016-149762,2007-04-27,2011-04-27,Roger Demir,South,Consumer,Office Supplies,Art,21.92,5.9184,8,0.27,0.0
CA-2016-149762,2007-04-27,2011-04-27,Roger Demir,South,Consumer,Office Supplies,Storage,48.72,7.308,3,0.15,0.0
CA-2016-149783,2017-04-26,2020-04-26,Delfina Latchford,East,Consumer,Office Supplies,Appliances,87.168,8.7168,2,0.1,0.2
CA-2016-149783,2017-04-26,2020-04-26,Delfina Latchford,East,Consumer,Office Supplies,Art,31.744,8.3328,2,0.262,0.2
CA-2016-149783,2017-04-26,2020-04-26,Delfina Latchford,East,Consumer,Office Supplies,Paper,12.192,4.1148,3,0.337,0.2
CA-2016-149797,2028-04-26,1933-04-26,Adam Hart,East,Corporate,Office Supplies,Binders,841.568,294.5488,2,0.35,0.2
CA-2016-149902,1961-04-24,1966-04-24,Don Weiss,West,Consumer,Office Supplies,Art,88.04,22.8904,4,0.26,0.0
CA-2016-149916,2026-04-27,2028-04-27,Emily Ducich,West,Home Office,Office Supplies,Binders,55.36,19.376,4,0.35,0.2
CA-2016-149916,2026-04-27,2028-04-27,Emily Ducich,West,Home Office,Technology,Machines,11.56,3.757,1,0.325,0.2
CA-2016-149965,1941-04-25,1946-04-25,Bill Shonely,East,Corporate,Furniture,Furnishings,57.69,23.6529,3,0.41,0.0
CA-2016-149965,1941-04-25,1946-04-25,Bill Shonely,East,Corporate,Technology,Accessories,6.9,0.552,1,0.08,0.0
CA-2016-149979,1936-04-26,1941-04-26,Russell Applegate,Central,Consumer,Furniture,Chairs,368.97,81.1734,3,0.22,0.0
CA-2016-149979,1936-04-26,1941-04-26,Russell Applegate,Central,Consumer,Office Supplies,Storage,118.25,34.2925,5,0.29,0.0
CA-2016-150000,1968-04-24,1974-04-24,Patrick Gardner,West,Consumer,Office Supplies,Envelopes,17.92,8.6016,4,0.48,0.0
CA-2016-150007,2024-04-26,2029-04-26,Adam Shillingsburg,South,Consumer,Office Supplies,Binders,1.908,-3.2436,3,-1.7,0.8
CA-2016-150007,2024-04-26,2029-04-26,Adam Shillingsburg,South,Consumer,Office Supplies,Labels,6.0,2.1,2,0.35,0.2
CA-2016-150077,2004-04-24,2010-04-24,Maribeth Schnelling,Central,Consumer,Technology,Phones,90.48,23.5248,2,0.26,0.0
CA-2016-150343,1998-04-25,2002-04-26,Pete Kriz,Central,Consumer,Office Supplies,Envelopes,10.86,5.1042,3,0.47,0.0
CA-2016-150350,2005-04-26,2012-04-26,Maxwell Schwartz,East,Consumer,Furniture,Chairs,532.704,-39.9528,6,-0.075,0.2
CA-2016-150350,2005-04-26,2012-04-26,Maxwell Schwartz,East,Consumer,Office Supplies,Appliances,43.1,11.206,5,0.26,0.0
CA-2016-150350,2005-04-26,2012-04-26,Maxwell Schwartz,East,Consumer,Office Supplies,Envelopes,135.9,63.873,5,0.47,0.0
CA-2016-150350,2005-04-26,2012-04-26,Maxwell Schwartz,East,Consumer,Office Supplies,Paper,34.68,16.9932,6,0.49,0.0
CA-2016-150350,2005-04-26,2012-04-26,Maxwell Schwartz,East,Consumer,Office Supplies,Supplies,15.88,0.1588,4,0.01,0.0
CA-2016-150350,2005-04-26,2012-04-26,Maxwell Schwartz,East,Consumer,Technology,Machines,837.6,62.82,3,0.075,0.2
CA-2016-150483,2021-04-25,2025-04-25,Beth Paige,Central,Consumer,Furniture,Chairs,191.079,-38.2158,3,-0.2,0.3
CA-2016-150483,2021-04-25,2025-04-25,Beth Paige,Central,Consumer,Furniture,Furnishings,32.064,-12.8256,3,-0.4,0.6
CA-2016-150483,2021-04-25,2025-04-25,Beth Paige,Central,Consumer,Office Supplies,Paper,28.863999999999997,10.3336,6,0.358,0.2
CA-2016-150658,1991-04-26,1996-04-26,Maribeth Schnelling,Central,Consumer,Office Supplies,Binders,10.776,3.3675,3,0.312,0.2
CA-2016-150889,1949-04-24,1951-04-24,Peter Bühler,Central,Consumer,Technology,Phones,11.992,0.8994,1,0.075,0.2
CA-2016-150945,2022-04-27,2024-04-27,Julie Kriz,Central,Home Office,Office Supplies,Storage,900.08,117.0104,4,0.13,0.0
CA-2016-151092,1988-04-25,1995-04-25,Vivek Gonzalez,West,Consumer,Technology,Phones,211.168,18.4772,4,0.088,0.2
CA-2016-151141,2002-04-26,2005-04-26,Dianna Wilson,Central,Home Office,Technology,Phones,14.78,3.9906,2,0.27,0.0
CA-2016-151148,2025-04-26,2026-04-26,Philisse Overcash,Central,Home Office,Furniture,Chairs,83.136,5.196,4,0.062,0.2
CA-2016-151148,2025-04-26,2026-04-26,Philisse Overcash,Central,Home Office,Technology,Phones,146.952,9.1845,3,0.062,0.2
CA-2016-151155,2024-04-27,2028-04-27,Alejandro Ballentine,East,Home Office,Furniture,Furnishings,18.92,7.3788,4,0.39,0.0
CA-2016-151155,2024-04-27,2028-04-27,Alejandro Ballentine,East,Home Office,Office Supplies,Binders,15.42,6.939,2,0.45,0.0
CA-2016-151169,1964-04-26,1969-04-26,Muhammed Yedwab,Central,Corporate,Office Supplies,Binders,7.92,3.564,4,0.45,0.0
CA-2016-151323,1966-04-26,1971-04-26,Alejandro Ballentine,East,Home Office,Office Supplies,Fasteners,17.05,8.184,5,0.48,0.0
CA-2016-151372,2018-04-26,2019-04-26,Joseph Holt,Central,Consumer,Office Supplies,Binders,11.68,3.942,2,0.338,0.2
CA-2016-151372,2018-04-26,2019-04-26,Joseph Holt,Central,Consumer,Office Supplies,Fasteners,4.36,1.7876,2,0.41,0.0
CA-2016-151372,2018-04-26,2019-04-26,Joseph Holt,Central,Consumer,Office Supplies,Paper,96.08,46.1184,2,0.48,0.0
CA-2016-151498,1981-04-24,1984-04-24,Duane Noonan,West,Consumer,Office Supplies,Binders,8.32,2.808,5,0.337,0.2
CA-2016-151512,1930-04-27,1937-04-27,Sally Hughsby,West,Corporate,Office Supplies,Appliances,18.72,3.51,2,0.188,0.2
CA-2016-151561,2014-04-26,2020-04-26,Patrick Gardner,West,Consumer,Furniture,Furnishings,191.82,61.3824,3,0.32,0.0
CA-2016-151561,2014-04-26,2020-04-26,Patrick Gardner,West,Consumer,Office Supplies,Supplies,10.95,3.285,3,0.3,0.0
CA-2016-151561,2014-04-26,2020-04-26,Patrick Gardner,West,Consumer,Technology,Accessories,541.38,236.7576,8,0.437,0.0
CA-2016-151974,1935-04-26,1942-04-26,Robert Dilbeck,Central,Home Office,Office Supplies,Labels,16.52,5.369,5,0.325,0.2
CA-2016-152072,1984-04-23,1988-04-23,Dean percer,West,Home Office,Office Supplies,Art,4.66,1.3514,2,0.29,0.0
CA-2016-152072,1984-04-23,1988-04-23,Dean percer,West,Home Office,Office Supplies,Envelopes,52.34,24.5998,2,0.47,0.0
CA-2016-152072,1984-04-23,1988-04-23,Dean percer,West,Home Office,Technology,Accessories,254.97,91.7892,3,0.36,0.0
CA-2016-152121,2001-04-27,2003-04-27,Craig Carreira,East,Consumer,Technology,Phones,271.992,23.7993,1,0.088,0.2
CA-2016-152156,1982-04-26,1985-04-26,Claire Gute,South,Consumer,Furniture,Bookcases,261.96,41.9136,2,0.16,0.0
CA-2016-152156,1982-04-26,1985-04-26,Claire Gute,South,Consumer,Furniture,Chairs,731.94,219.582,3,0.3,0.0
CA-2016-152163,1952-04-25,1952-04-25,Jay Fein,Central,Consumer,Office Supplies,Binders,72.54,34.5352,4,0.476,0.0
CA-2016-152163,1952-04-25,1952-04-25,Jay Fein,Central,Consumer,Office Supplies,Paper,12.96,6.2208,2,0.48,0.0
CA-2016-152170,1986-04-26,1989-04-26,Frank Hawley,Central,Corporate,Office Supplies,Appliances,37.68,10.5504,2,0.28,0.0
CA-2016-152170,1986-04-26,1989-04-26,Frank Hawley,Central,Corporate,Office Supplies,Art,20.58,5.5566,7,0.27,0.0
CA-2016-152170,1986-04-26,1989-04-26,Frank Hawley,Central,Corporate,Office Supplies,Binders,17.38,8.69,2,0.5,0.0
CA-2016-152170,1986-04-26,1989-04-26,Frank Hawley,Central,Corporate,Office Supplies,Envelopes,287.52,129.384,8,0.45,0.0
CA-2016-152170,1986-04-26,1989-04-26,Frank Hawley,Central,Corporate,Office Supplies,Paper,19.98,8.991,2,0.45,0.0
CA-2016-152247,1981-04-26,1986-04-26,Michelle Arnett,East,Home Office,Furniture,Chairs,1603.136,100.196,4,0.062,0.2
CA-2016-152289,2008-04-26,2010-04-26,Linda Cazamias,Central,Corporate,Furniture,Chairs,1024.716,-29.2776,6,-0.029,0.3
CA-2016-152289,2008-04-26,2010-04-26,Linda Cazamias,Central,Corporate,Technology,Accessories,159.984,43.9956,2,0.275,0.2
CA-2016-152331,1947-04-25,1951-04-25,Lela Donovan,Central,Corporate,Office Supplies,Art,5.304,0.4641,3,0.088,0.2
CA-2016-152408,2005-04-25,2011-04-25,Thomas Thornton,Central,Consumer,Office Supplies,Binders,13.776,4.4772,3,0.325,0.2
CA-2016-152457,2025-04-26,1931-04-26,Steve Chapman,South,Corporate,Office Supplies,Paper,68.52,31.5192,3,0.46,0.0
CA-2016-152471,1959-04-25,1959-04-25,Zuschuss Donatelli,West,Consumer,Office Supplies,Paper,15.984,4.995,2,0.312,0.2
CA-2016-152471,1959-04-25,1959-04-25,Zuschuss Donatelli,West,Consumer,Technology,Phones,823.96,51.4975,5,0.062,0.2
CA-2016-152520,1959-04-25,1963-04-25,Thea Hudgings,East,Corporate,Office Supplies,Paper,12.96,6.2208,2,0.48,0.0
CA-2016-152534,1941-04-25,1946-04-25,Dave Poirier,West,Corporate,Office Supplies,Art,5.16,1.3416,2,0.26,0.0
CA-2016-152534,1941-04-25,1946-04-25,Dave Poirier,West,Corporate,Office Supplies,Paper,38.88,18.6624,6,0.48,0.0
CA-2016-152555,1958-04-24,1962-04-24,Maria Etezadi,South,Home Office,Furniture,Chairs,844.116,-36.1764,6,-0.043,0.3
CA-2016-152555,1958-04-24,1962-04-24,Maria Etezadi,South,Home Office,Office Supplies,Paper,45.528,15.9348,3,0.35,0.2
CA-2016-152555,1958-04-24,1962-04-24,Maria Etezadi,South,Home Office,Technology,Phones,812.736,60.9552,8,0.075,0.2
CA-2016-152632,1970-04-26,1976-04-26,Jeremy Ellison,East,Consumer,Furniture,Furnishings,40.2,19.296,3,0.48,0.0
CA-2016-152646,1995-04-26,2000-04-27,Tiffany House,Central,Corporate,Office Supplies,Paper,32.4,15.552,5,0.48,0.0
CA-2016-152688,1960-04-26,1963-04-26,Nick Radford,Central,Consumer,Furniture,Bookcases,120.98,12.098,1,0.1,0.0
CA-2016-152688,1960-04-26,1963-04-26,Nick Radford,Central,Consumer,Office Supplies,Binders,315.98,148.5106,1,0.47,0.0
CA-2016-152730,2020-04-25,2025-04-25,Eugene Moren,West,Home Office,Furniture,Furnishings,47.4,21.33,5,0.45,0.0
CA-2016-152730,2020-04-25,2025-04-25,Eugene Moren,West,Home Office,Office Supplies,Appliances,364.74,109.422,3,0.3,0.0
CA-2016-152730,2020-04-25,2025-04-25,Eugene Moren,West,Home Office,Office Supplies,Art,20.259999999999998,5.4146,7,0.267,0.0
CA-2016-152730,2020-04-25,2025-04-25,Eugene Moren,West,Home Office,Office Supplies,Paper,674.46,323.74080000000004,13,0.48,0.0
CA-2016-152730,2020-04-25,2025-04-25,Eugene Moren,West,Home Office,Office Supplies,Storage,49.76,13.9328,4,0.28,0.0
CA-2016-152730,2020-04-25,2025-04-25,Eugene Moren,West,Home Office,Technology,Phones,125.99,35.2772,1,0.28,0.0
CA-2016-152765,1936-04-25,1939-04-25,Lynn Smith,Central,Consumer,Office Supplies,Paper,173.488,54.215,7,0.312,0.2
CA-2016-152800,1973-04-24,1975-04-24,Susan Pistek,West,Consumer,Office Supplies,Envelopes,6.12,2.8764,3,0.47,0.0
CA-2016-152814,1988-04-24,1992-04-24,Erica Hernandez,West,Home Office,Office Supplies,Paper,29.472,9.9468,3,0.337,0.2
CA-2016-152940,1984-04-26,1987-04-26,Rose O'Brian,South,Consumer,Office Supplies,Storage,29.74,4.461,1,0.15,0.0
CA-2016-153101,2021-04-26,2021-04-26,Pauline Johnson,West,Consumer,Furniture,Tables,146.04,-12.7785,1,-0.088,0.2
CA-2016-153157,2024-04-26,2027-04-26,Trudy Brown,Central,Consumer,Technology,Phones,224.75,62.93,5,0.28,0.0
CA-2016-153178,2027-04-26,1931-04-26,Clay Ludtke,Central,Consumer,Office Supplies,Binders,673.568,252.588,2,0.375,0.2
CA-2016-153178,2027-04-26,1931-04-26,Clay Ludtke,Central,Consumer,Technology,Phones,437.85,131.355,3,0.3,0.0
CA-2016-153185,2016-04-26,2021-04-26,Matt Hagelstein,West,Corporate,Office Supplies,Paper,30.96,11.223,6,0.362,0.2
CA-2016-153269,1938-04-24,1941-04-24,Pamela Stobb,West,Consumer,Furniture,Chairs,354.9,88.725,5,0.25,0.0
CA-2016-153269,1938-04-24,1941-04-24,Pamela Stobb,West,Consumer,Office Supplies,Binders,51.8,23.31,4,0.45,0.0
CA-2016-153269,1938-04-24,1941-04-24,Pamela Stobb,West,Consumer,Office Supplies,Paper,17.94,8.7906,3,0.49,0.0
CA-2016-153269,1938-04-24,1941-04-24,Pamela Stobb,West,Consumer,Office Supplies,Storage,11.21,3.363,1,0.3,0.0
CA-2016-153318,1968-04-26,1971-04-26,Jill Stevenson,West,Corporate,Technology,Phones,783.96,78.396,5,0.1,0.2
CA-2016-153346,1994-04-23,1996-04-23,Todd Boyes,East,Corporate,Office Supplies,Art,9.21,2.3025,3,0.25,0.0
CA-2016-153346,1994-04-23,1996-04-23,Todd Boyes,East,Corporate,Office Supplies,Paper,18.0,8.28,5,0.46,0.0
CA-2016-153353,2000-04-26,2006-04-26,Greg Guthrie,South,Corporate,Technology,Phones,39.99,11.5971,1,0.29,0.0
CA-2016-153577,1948-04-25,1952-04-25,Katharine Harms,South,Corporate,Furniture,Chairs,539.658,-7.7094,3,-0.014,0.3
CA-2016-153577,1948-04-25,1952-04-25,Katharine Harms,South,Corporate,Office Supplies,Paper,37.464,12.1758,7,0.325,0.2
CA-2016-153598,2007-04-27,2010-04-27,Neoma Murray,West,Consumer,Furniture,Furnishings,111.9,51.474,6,0.46,0.0
CA-2016-153598,2007-04-27,2010-04-27,Neoma Murray,West,Consumer,Technology,Accessories,1649.95,659.98,5,0.4,0.0
CA-2016-153661,1999-04-23,2000-04-24,Steven Cartwright,East,Consumer,Office Supplies,Binders,50.784,17.7744,2,0.35,0.2
CA-2016-153661,1999-04-23,2000-04-24,Steven Cartwright,East,Consumer,Office Supplies,Labels,26.01,12.2247,9,0.47,0.0
CA-2016-153661,1999-04-23,2000-04-24,Steven Cartwright,East,Consumer,Office Supplies,Storage,305.01,76.2525,9,0.25,0.0
CA-2016-153682,2020-04-25,2022-04-25,Brooke Gillingham,East,Corporate,Technology,Copiers,839.988,69.999,2,0.083,0.4
CA-2016-153836,1973-04-26,1977-04-26,Edward Hooks,East,Corporate,Office Supplies,Art,114.95,32.186,5,0.28,0.0
CA-2016-153836,1973-04-26,1977-04-26,Edward Hooks,East,Corporate,Office Supplies,Binders,28.752,10.0632,3,0.35,0.2
CA-2016-154018,1956-04-26,1962-04-26,Helen Andreada,West,Consumer,Furniture,Furnishings,139.92,-150.414,5,-1.075,0.6
CA-2016-154018,1956-04-26,1962-04-26,Helen Andreada,West,Consumer,Office Supplies,Art,15.872,1.1904,1,0.075,0.2
CA-2016-154018,1956-04-26,1962-04-26,Helen Andreada,West,Consumer,Office Supplies,Binders,6.286,-11.0005,7,-1.75,0.8
CA-2016-154018,1956-04-26,1962-04-26,Helen Andreada,West,Consumer,Office Supplies,Paper,8.288,3.0044,2,0.362,0.2
CA-2016-154018,1956-04-26,1962-04-26,Helen Andreada,West,Consumer,Technology,Accessories,191.976,23.997,3,0.125,0.2
CA-2016-154053,1933-04-24,1939-04-24,Michael Granlund,East,Home Office,Office Supplies,Art,16.99,4.9271,1,0.29,0.0
CA-2016-154060,1992-04-24,1998-04-24,Dan Lawera,East,Consumer,Furniture,Chairs,187.056,11.691,9,0.062,0.2
CA-2016-154067,2001-04-24,2007-04-24,Suzanne McNair,South,Corporate,Office Supplies,Paper,105.52,48.5392,4,0.46,0.0
CA-2016-154081,2012-04-25,2019-04-25,Jim Epp,Central,Corporate,Technology,Phones,222.384,22.2384,2,0.1,0.2
CA-2016-154235,1937-04-26,1941-04-26,Ruben Dartt,West,Consumer,Furniture,Furnishings,127.95,21.7515,3,0.17,0.0
CA-2016-154403,2013-04-25,2017-04-25,Anne Pryor,East,Home Office,Office Supplies,Paper,4.98,2.4402,1,0.49,0.0
CA-2016-154508,1990-04-26,1994-04-26,Ruben Dartt,West,Consumer,Office Supplies,Envelopes,28.4,13.348,5,0.47,0.0
CA-2016-154536,2018-04-26,2022-04-26,Jasper Cacioppo,West,Consumer,Office Supplies,Binders,9.555,-7.3255,5,-0.767,0.7
CA-2016-154662,1930-04-25,1937-04-25,Benjamin Farhat,West,Home Office,Furniture,Tables,692.94,173.235,3,0.25,0.0
CA-2016-154690,1997-04-25,1999-04-25,Christopher Conant,South,Consumer,Furniture,Chairs,225.296,22.5296,2,0.1,0.2
CA-2016-154711,1996-04-26,2000-04-27,Todd Boyes,East,Corporate,Furniture,Furnishings,39.88,11.1664,2,0.28,0.0
CA-2016-154711,1996-04-26,2000-04-27,Todd Boyes,East,Corporate,Office Supplies,Art,20.82,7.4952,3,0.36,0.0
CA-2016-154711,1996-04-26,2000-04-27,Todd Boyes,East,Corporate,Office Supplies,Binders,12.192,4.1148,4,0.337,0.2
CA-2016-154739,2014-04-27,2019-04-27,Logan Haushalter,West,Consumer,Furniture,Chairs,321.568,28.1372,2,0.088,0.2
CA-2016-154767,1949-04-25,1951-04-25,Becky Pak,South,Consumer,Furniture,Chairs,121.96,20.7332,2,0.17,0.0
CA-2016-154767,1949-04-25,1951-04-25,Becky Pak,South,Consumer,Office Supplies,Appliances,283.98,123.378,6,0.434,0.0
CA-2016-154767,1949-04-25,1951-04-25,Becky Pak,South,Consumer,Office Supplies,Binders,7.96,3.7412,2,0.47,0.0
CA-2016-154767,1949-04-25,1951-04-25,Becky Pak,South,Consumer,Office Supplies,Paper,61.96,27.882,2,0.45,0.0
CA-2016-154788,1990-04-24,1994-04-24,John Lee,West,Consumer,Office Supplies,Binders,7.712,2.7956,2,0.362,0.2
CA-2016-154998,1967-04-24,1969-04-24,Erin Smith,South,Corporate,Office Supplies,Paper,37.94,18.2112,2,0.48,0.0
CA-2016-155005,1934-04-25,1936-04-25,Sample Company A,East,Home Office,Technology,Phones,377.97,94.4925,3,0.25,0.0
CA-2016-155033,1950-04-26,1955-04-26,Cindy Chapman,East,Consumer,Office Supplies,Paper,10.56,5.0688,2,0.48,0.0
CA-2016-155138,2021-04-26,2025-04-26,Jill Matthias,South,Consumer,Office Supplies,Paper,64.704,23.4552,3,0.363,0.2
CA-2016-155138,2021-04-26,2025-04-26,Jill Matthias,South,Consumer,Technology,Accessories,35.168,8.3524,4,0.238,0.2
CA-2016-155166,1930-04-27,1937-04-27,Brenda Bowman,Central,Corporate,Furniture,Chairs,212.94,25.5528,3,0.12,0.0
CA-2016-155166,1930-04-27,1937-04-27,Brenda Bowman,Central,Corporate,Office Supplies,Appliances,26.49,7.4172,1,0.28,0.0
CA-2016-155187,1937-04-26,1939-04-26,Laura Armstrong,Central,Corporate,Office Supplies,Paper,41.7,20.85,5,0.5,0.0
CA-2016-155187,1937-04-26,1939-04-26,Laura Armstrong,Central,Corporate,Office Supplies,Storage,41.96,2.9372,2,0.07,0.0
CA-2016-155383,2021-04-27,2026-04-27,Steve Carroll,South,Home Office,Office Supplies,Storage,46.53,13.0284,3,0.28,0.0
CA-2016-155439,2027-04-26,1931-04-26,Parhena Norris,East,Home Office,Office Supplies,Paper,25.92,12.4416,4,0.48,0.0
CA-2016-155446,2020-04-27,2027-04-27,Tanja Norvell,West,Home Office,Technology,Accessories,21.21,4.4541,7,0.21,0.0
CA-2016-155474,1959-04-25,1965-04-25,Chris Cortes,Central,Consumer,Office Supplies,Binders,19.296,6.03,3,0.312,0.2
CA-2016-155474,1959-04-25,1965-04-25,Chris Cortes,Central,Consumer,Technology,Phones,107.984,9.4486,1,0.088,0.2
CA-2016-155481,2014-04-26,2018-04-26,Dean Katz,East,Corporate,Office Supplies,Fasteners,16.688,5.4236,7,0.325,0.2
CA-2016-155481,2014-04-26,2018-04-26,Dean Katz,East,Corporate,Office Supplies,Paper,30.48,9.906,6,0.325,0.2
CA-2016-155481,2014-04-26,2018-04-26,Dean Katz,East,Corporate,Technology,Phones,23.988,-4.7976,2,-0.2,0.4
CA-2016-155488,1987-04-26,1991-04-26,Frank Merwin,West,Home Office,Office Supplies,Art,44.02,11.4452,2,0.26,0.0
CA-2016-155516,1964-04-26,1964-04-26,Michael Kennedy,East,Corporate,Furniture,Bookcases,1043.92,271.4192,4,0.26,0.0
CA-2016-155516,1964-04-26,1964-04-26,Michael Kennedy,East,Corporate,Office Supplies,Binders,23.2,10.44,4,0.45,0.0
CA-2016-155516,1964-04-26,1964-04-26,Michael Kennedy,East,Corporate,Office Supplies,Storage,104.79,29.3412,7,0.28,0.0
CA-2016-155516,1964-04-26,1964-04-26,Michael Kennedy,East,Corporate,Office Supplies,Supplies,7.36,0.1472,2,0.02,0.0
CA-2016-155530,2021-04-27,2025-04-27,Charles McCrossin,Central,Consumer,Furniture,Tables,2003.52,-325.572,6,-0.162,0.2
CA-2016-155551,1978-04-24,1983-04-24,Clay Rozendal,Central,Home Office,Office Supplies,Paper,9.664,3.2616,2,0.338,0.2
CA-2016-155551,1978-04-24,1983-04-24,Clay Rozendal,Central,Home Office,Office Supplies,Storage,230.376,-48.9549,3,-0.212,0.2
CA-2016-155565,2018-04-25,2018-04-25,Edward Hooks,East,Corporate,Office Supplies,Supplies,54.9,15.372,5,0.28,0.0
CA-2016-155670,1995-04-25,1999-04-25,Erin Mull,East,Consumer,Office Supplies,Binders,11.232,-8.2368,8,-0.733,0.7
CA-2016-155670,1995-04-25,1999-04-25,Erin Mull,East,Consumer,Office Supplies,Paper,10.272,3.21,3,0.312,0.2
CA-2016-155747,1935-04-25,1942-04-25,Jim Sink,West,Corporate,Furniture,Tables,337.176,-118.0116,2,-0.35,0.4
CA-2016-155845,1994-04-25,1997-04-25,Chris McAfee,Central,Consumer,Technology,Accessories,1399.944,52.4979,7,0.038,0.2
CA-2016-155978,1983-04-25,1983-04-25,Thomas Seio,East,Corporate,Office Supplies,Appliances,45.96,13.788,2,0.3,0.0
CA-2016-155978,1983-04-25,1983-04-25,Thomas Seio,East,Corporate,Technology,Phones,1039.728,90.9762,2,0.088,0.2
CA-2016-155992,1944-04-26,1945-04-26,Chris Cortes,Central,Consumer,Furniture,Furnishings,41.85,10.881,5,0.26,0.0
CA-2016-155992,1944-04-26,1945-04-26,Chris Cortes,Central,Consumer,Technology,Phones,69.9,18.873,2,0.27,0.0
CA-2016-156251,1995-04-25,2000-04-26,Theresa Swint,East,Corporate,Furniture,Bookcases,241.96,24.196,2,0.1,0.0
CA-2016-156251,1995-04-25,2000-04-26,Theresa Swint,East,Corporate,Office Supplies,Binders,8.52,4.1748,3,0.49,0.0
CA-2016-156265,1984-04-25,1986-04-25,Barry Französisch,Central,Corporate,Furniture,Tables,136.464,15.3522,2,0.112,0.2
CA-2016-156265,1984-04-25,1986-04-25,Barry Französisch,Central,Corporate,Office Supplies,Binders,12.544,4.704,2,0.375,0.2
CA-2016-156265,1984-04-25,1986-04-25,Barry Französisch,Central,Corporate,Technology,Phones,333.576,33.3576,3,0.1,0.2
CA-2016-156300,1933-04-27,1937-04-27,Troy Blackwell,Central,Consumer,Furniture,Chairs,754.45,60.356,5,0.08,0.0
CA-2016-156503,1957-04-26,1963-04-26,Nathan Cano,South,Consumer,Furniture,Chairs,102.592,10.2592,1,0.1,0.2
CA-2016-156503,1957-04-26,1963-04-26,Nathan Cano,South,Consumer,Office Supplies,Envelopes,35.008,13.128,4,0.375,0.2
CA-2016-156503,1957-04-26,1963-04-26,Nathan Cano,South,Consumer,Office Supplies,Paper,132.176,48.403200000000005,4,0.366,0.2
CA-2016-156503,1957-04-26,1963-04-26,Nathan Cano,South,Consumer,Office Supplies,Supplies,12.768,1.4364,2,0.112,0.2
CA-2016-156503,1957-04-26,1963-04-26,Nathan Cano,South,Consumer,Technology,Accessories,22.704,5.9598,1,0.262,0.2
CA-2016-156573,2019-04-25,2023-04-25,Raymond Buch,East,Consumer,Furniture,Furnishings,44.76,14.547,3,0.325,0.2
CA-2016-156573,2019-04-25,2023-04-25,Raymond Buch,East,Consumer,Office Supplies,Art,4.448,0.3336,2,0.075,0.2
CA-2016-156573,2019-04-25,2023-04-25,Raymond Buch,East,Consumer,Office Supplies,Binders,11.277,-8.6457,3,-0.767,0.7
CA-2016-156685,1959-04-25,1961-04-25,Scot Coram,Central,Corporate,Office Supplies,Art,47.616,3.5712,3,0.075,0.2
CA-2016-156685,1959-04-25,1961-04-25,Scot Coram,Central,Corporate,Technology,Phones,863.64,107.955,9,0.125,0.2
CA-2016-156748,2004-04-27,2010-04-27,Bruce Stewart,West,Consumer,Furniture,Chairs,389.97,35.0973,3,0.09,0.0
CA-2016-156748,2004-04-27,2010-04-27,Bruce Stewart,West,Consumer,Office Supplies,Paper,47.12,23.0096,6,0.488,0.0
CA-2016-156748,2004-04-27,2010-04-27,Bruce Stewart,West,Consumer,Office Supplies,Storage,496.86,24.843,7,0.05,0.0
CA-2016-156811,1970-04-26,1976-04-26,Bart Pistole,Central,Corporate,Office Supplies,Appliances,43.92,11.8584,4,0.27,0.0
CA-2016-156811,1970-04-26,1976-04-26,Bart Pistole,Central,Corporate,Office Supplies,Binders,25.032,7.8225,3,0.312,0.2
CA-2016-157000,1967-04-25,1973-04-25,Alice McCarthy,Central,Corporate,Office Supplies,Paper,20.016,6.255,3,0.312,0.2
CA-2016-157000,1967-04-25,1973-04-25,Alice McCarthy,Central,Corporate,Office Supplies,Storage,37.224,3.7224,3,0.1,0.2
CA-2016-157161,1967-04-25,1971-04-25,Jonathan Doherty,East,Corporate,Office Supplies,Art,22.32,5.58,3,0.25,0.0
CA-2016-157161,1967-04-25,1971-04-25,Jonathan Doherty,East,Corporate,Office Supplies,Binders,30.560000000000002,14.2514,7,0.466,0.0
CA-2016-157161,1967-04-25,1971-04-25,Jonathan Doherty,East,Corporate,Office Supplies,Envelopes,10.2,4.794,5,0.47,0.0
CA-2016-157161,1967-04-25,1971-04-25,Jonathan Doherty,East,Corporate,Office Supplies,Paper,60.12,28.8576,9,0.48,0.0
CA-2016-157161,1967-04-25,1971-04-25,Jonathan Doherty,East,Corporate,Technology,Accessories,75.98,18.2352,2,0.24,0.0
CA-2016-157217,1970-04-25,1972-04-25,Tracy Collins,South,Home Office,Technology,Accessories,389.97,132.5898,3,0.34,0.0
CA-2016-157217,1970-04-25,1972-04-25,Tracy Collins,South,Home Office,Technology,Phones,35.984,4.498,2,0.125,0.2
CA-2016-157245,2009-04-25,2014-04-25,Laurel Elliston,West,Consumer,Furniture,Chairs,641.96,179.7488,2,0.28,0.0
CA-2016-157259,2028-04-27,1932-04-27,Jessica Myrick,East,Consumer,Furniture,Furnishings,799.56,207.8856,9,0.26,0.0
